Id,SalePrice
1461,123508.5328493466
1462,165907.43248227934
1463,177671.68216815605
1464,182485.26135836222
1465,196549.253947181
1466,175176.77297036568
1467,159570.7290817633
1468,165233.00856259288
1469,191868.27373255827
1470,129707.98281597444
1471,205299.04489604244
1472,95439.22894009436
1473,95466.66496943518
1474,155433.73119035838
1475,142642.43236704008
1476,422825.5494861405
1477,258903.29421512346
1478,304933.6237125772
1479,288149.2650029198
1480,474330.46676981286
1481,314362.9515889536
1482,213088.75391215272
1483,169366.13599607028
1484,173146.3364495047
1485,176996.12607746912
1486,190529.9743104294
1487,346790.25664251286
1488,242901.64685451836
1489,200314.80517026677
1490,231732.2052932692
1491,190190.5835855208
1492,89680.84027252079
1493,189620.48166994678
1494,298581.7366802346
1495,286637.66602677526
1496,228125.3144150303
1497,184511.62199763325
1498,162965.26589587028
1499,168425.2565524421
1500,147360.1417416195
1501,160419.02137818874
1502,163222.5878094269
1503,280035.91114901146
1504,228206.9378666209
1505,220315.19737133675
1506,190410.26798854864
1507,244170.72166007082
1508,194952.55227409038
1509,166195.31813096808
1510,146811.46734761624
1511,144400.17569651667
1512,181217.74435560065
1513,146453.85920827
1514,168666.1191838045
1515,189387.5479078462
1516,167263.61197486627
1517,154457.0490875182
1518,142981.0704598981
1519,223217.01991894975
1520,135520.9872370925
1521,136761.7686891274
1522,169310.83734092402
1523,110242.98082175024
1524,126045.3298610915
1525,128507.470967812
1526,125380.8417263154
1527,109654.08662570252
1528,132363.58947950063
1529,145324.76164486914
1530,184371.54010232043
1531,107587.16104636384
1532,109699.80730408784
1533,149458.3697579991
1534,122009.24958254932
1535,150357.9310040455
1536,108414.42305718786
1537,80877.16209844012
1538,186787.4870610641
1539,223163.9239611157
1540,93968.52525018174
1541,138596.59104731635
1542,133258.6128158282
1543,222984.36823699472
1544,79364.27065999566
1545,105027.42383839443
1546,122369.48754644851
1547,130599.26561737478
1548,131550.32000177176
1549,115249.02032260314
1550,137860.69691254123
1551,119918.38763430736
1552,128951.98218665994
1553,148062.99908459513
1554,107383.89531621666
1555,162234.4587002503
1556,77762.19373102103
1557,108703.15738274272
1558,95103.2551104837
1559,81281.53378813749
1560,139945.50707357176
1561,141301.30571360345
1562,127843.93036182798
1563,121720.2631366019
1564,160011.2741673802
1565,143648.12694615722
1566,218401.39477483594
1567,79170.24890863887
1568,221698.9810749674
1569,142697.40240842887
1570,131716.224575352
1571,123835.89617876653
1572,149802.35537230485
1573,246636.9917191659
1574,115049.48423296597
1575,223625.3158326959
1576,215592.09091198732
1577,190286.38426767505
1578,146579.20768764938
1579,146416.6468793132
1580,195351.76495033625
1581,147088.53163374335
1582,130666.24391350597
1583,335790.0218963403
1584,225335.4700460543
1585,141740.66349585215
1586,82963.61196676773
1587,99205.84339589113
1588,146776.55443225373
1589,108574.81005112361
1590,135557.43905306127
1591,101513.42426982266
1592,120713.76283110505
1593,132406.6894548693
1594,117841.71222654496
1595,114583.2577358355
1596,235626.30401269338
1597,193639.84114425434
1598,210142.32777610183
1599,198824.45185989828
1600,191817.06401354336
1601,77845.00032817977
1602,111739.32136406146
1603,86352.56091047461
1604,286053.2644023098
1605,242703.72097995385
1606,162396.108904512
1607,183332.4882519417
1608,213191.03876672656
1609,192078.8344431302
1610,145786.87846581038
1611,143662.1088416838
1612,178050.75348736843
1613,155214.8508104339
1614,128706.0123132574
1615,84934.45131260311
1616,72132.77998921169
1617,94663.14446765081
1618,126353.83247254456
1619,140450.92487492965
1620,155897.0179230736
1621,125803.06270661502
1622,143560.3260736355
1623,301724.319629623
1624,208049.5542496529
1625,132502.49597992693
1626,173233.87694610408
1627,189255.85922321977
1628,277919.45303195616
1629,181132.4891148824
1630,394729.36844027764
1631,229244.92222656036
1632,252372.02419718937
1633,170423.94860230945
1634,182319.10858538866
1635,184684.81783783907
1636,154884.90834558554
1637,180578.60966277675
1638,205901.26378311362
1639,181000.28917771444
1640,257234.48196282232
1641,181591.78900655272
1642,215807.4470050448
1643,219589.70297761212
1644,222804.9804841189
1645,190306.14788912528
1646,156979.09986498707
1647,168736.9351259467
1648,133700.2655222875
1649,139421.99708339752
1650,116067.2349089231
1651,126392.872058478
1652,99607.45374553997
1653,97210.18173254932
1654,158702.89393558522
1655,165516.69919205486
1656,150708.80992290538
1657,153432.34587986753
1658,152023.7897467821
1659,153342.62526330017
1660,152435.8972285382
1661,438684.9200683928
1662,459837.8661081652
1663,398435.8505411823
1664,388343.87284370355
1665,313221.5713910211
1666,314506.4934076539
1667,375007.9830948868
1668,330044.6401339257
1669,304389.65286185715
1670,349825.1601493174
1671,247661.60907028508
1672,464788.31832687487
1673,292141.3557974165
1674,248824.25278364605
1675,177949.7046686433
1676,182422.58412367894
1677,202663.53487908075
1678,422526.9372043704
1679,379903.5109253458
1680,325791.8735774961
1681,259983.00547468712
1682,294022.56940866716
1683,176564.24107752743
1684,173597.305973148
1685,167885.80577797518
1686,175949.77703244728
1687,170237.07092582984
1688,179944.21488746037
1689,185813.32381507987
1690,185111.75183363978
1691,182390.63103604334
1692,274936.6938333392
1693,169704.89066077443
1694,180940.89103964507
1695,168862.14556337084
1696,276815.62964947906
1697,169954.00540544576
1698,366636.52401061467
1699,321923.39619896864
1700,241831.4502300077
1701,257475.92298941288
1702,266998.82474460296
1703,249899.9421278058
1704,307794.494493713
1705,239559.4249174092
1706,444699.99546848366
1707,213614.08123956833
1708,201318.44035716544
1709,284185.9615101489
1710,226084.64867024843
1711,253122.9504989626
1712,264708.30185565306
1713,256574.605122701
1714,215394.59485874264
1715,202284.42370703482
1716,177219.02396688034
1717,177400.26345944963
1718,136059.2938462849
1719,196549.22205799323
1720,252147.8813168055
1721,175794.30500184832
1722,131703.72866466542
1723,151372.9819746656
1724,188701.53814094161
1725,243594.19493806502
1726,188090.87416575564
1727,156804.27862972234
1728,186467.1683899895
1729,162879.70637220508
1730,164418.24494439116
1731,122498.2553592069
1732,131166.07607287122
1733,121866.7168119471
1734,127605.28207428282
1735,136688.68094765436
1736,115488.47897575265
1737,335877.22500374186
1738,205703.22236590608
1739,275568.5708423659
1740,218585.4166405337
1741,186197.92500917817
1742,160419.02137818874
1743,170068.81680918956
1744,298988.6196561634
1745,217889.49503123283
1746,228613.15434773717
1747,225595.40560548226
1748,224723.5661398503
1749,149094.52019712026
1750,127883.99530883419
1751,241730.88385293918
1752,125949.24524716681
1753,150128.18783222753
1754,212827.71337768092
1755,164189.04862596013
1756,130531.98752745337
1757,125240.13856758496
1758,142795.24905192407
1759,160284.78742373266
1760,171765.5748877875
1761,141200.33849476808
1762,170776.94674186854
1763,177141.78346897502
1764,122391.01004535562
1765,177456.397770982
1766,191097.75249323194
1767,230744.65792016033
1768,143862.40696566564
1769,181792.8096723159
1770,148512.87811373945
1771,138569.52323702708
1772,146916.02582222098
1773,126846.53500881568
1774,142706.23930492814
1775,140834.8985769842
1776,127143.0733699643
1777,116864.33540485777
1778,140227.3707344902
1779,119647.71626341373
1780,184220.00521342416
1781,135862.5956588435
1782,101077.18103849265
1783,126009.1075403888
1784,98631.83435830251
1785,118201.32661994502
1786,157845.57489071312
1787,164782.69334383126
1788,59897.587305581044
1789,112604.57282551866
1790,84662.19719059204
1791,182513.66538866184
1792,158878.62909435097
1793,128927.74263088868
1794,145488.20250882805
1795,134126.89090786717
1796,123039.22423098377
1797,120080.36171690813
1798,127635.82907784414
1799,114829.98223447114
1800,146626.47576699583
1801,125420.11202528002
1802,147703.4966707889
1803,153135.44641583058
1804,141011.24137609874
1805,140065.5091963749
1806,112111.91421554984
1807,144816.84412730922
1808,125416.21882587619
1809,114762.54041226572
1810,139406.72094934946
1811,94650.14812767104
1812,95609.68260019664
1813,115793.56211266434
1814,97876.7572258358
1815,57118.58724125477
1816,92910.26951414392
1817,104291.67227983786
1818,147451.22281484748
1819,118427.62261843462
1820,58221.96345043749
1821,108626.67422592994
1822,149327.45225107073
1823,45830.40756318426
1824,132530.9411621468
1825,122332.80751925845
1826,96419.10987740153
1827,111016.0379546613
1828,132438.7462840304
1829,118790.1170584606
1830,143541.11822056535
1831,189409.50656412626
1832,86078.64403538288
1833,144230.3517994338
1834,119526.66780420847
1835,152320.5635867853
1836,127847.73804075006
1837,94977.13373498294
1838,125478.38334942932
1839,86603.39726507323
1840,149793.4005255816
1841,137361.16313007465
1842,73688.44765413749
1843,137670.99308132255
1844,136696.33000813704
1845,130599.98709164992
1846,157686.36490443797
1847,152284.52040736808
1848,62402.88944772263
1849,123571.67908014757
1850,127184.30142259336
1851,156133.39297492732
1852,130149.52310233594
1853,133801.4697792577
1854,172643.05744834707
1855,144453.33439570345
1856,212877.2550688094
1857,172774.9419269413
1858,134477.21428390787
1859,123909.10484270389
1860,141825.85698140252
1861,123909.10484270389
1862,299402.1649863603
1863,298732.2547512312
1864,298732.2547512312
1865,328016.7816006834
1866,333668.00995741005
1867,254947.52391638886
1868,312929.13712941814
1869,199017.7774169648
1870,252967.09367759814
1871,255327.4873987242
1872,169419.65310912873
1873,227343.19336049652
1874,141465.48125732128
1875,206658.92205761565
1876,194206.37854666018
1877,215661.55108623128
1878,202933.33523419334
1879,135710.31801877712
1880,136208.44159834762
1881,235395.16480628177
1882,254371.6969438686
1883,192881.1195263016
1884,202538.23427804935
1885,243537.05583823947
1886,313456.3947444331
1887,213214.8266420012
1888,287973.46963587427
1889,166437.66463136981
1890,126637.90692344312
1891,139514.57577321632
1892,113092.11052184826
1893,129710.301302192
1894,131734.6761142944
1895,140736.63634831843
1896,122915.9584035647
1897,105460.94897721917
1898,107909.87317104262
1899,156210.4713523552
1900,166523.751221731
1901,164088.97943368822
1902,137995.0825139117
1903,225773.32194230592
1904,139989.18775116873
1905,193911.564205584
1906,172853.95718918293
1907,202716.7687586107
1908,109913.8706667147
1909,144956.4981564113
1910,127579.61288089608
1911,221640.5604769381
1912,342779.7504528918
1913,152412.53770713208
1914,70698.2626490941
1915,322063.85304929095
1916,71494.5655530941
1917,269810.9820022162
1918,138633.43931029434
1919,163754.5688614711
1920,143007.89697260852
1921,435426.27011504205
1922,327768.04912319215
1923,207215.68061775382
1924,210978.51633572008
1925,210639.5908109366
1926,403413.18888060376
1927,137655.2364954145
1928,161234.38764058086
1929,124702.39543103028
1930,132410.68054834806
1931,137536.69201645837
1932,125210.61787954622
1933,175063.5546780459
1934,180792.2055636863
1935,174324.17227141935
1936,186199.9724506957
1937,180197.021874877
1938,176186.55754818142
1939,243440.54179511048
1940,199877.90308758832
1941,169889.4673650556
1942,187389.4873723866
1943,212385.13078392297
1944,336951.86134316475
1945,385164.47740771266
1946,150299.8672897144
1947,304981.84739080345
1948,180632.55731428813
1949,235882.99727038667
1950,179347.9121048063
1951,264375.1805322644
1952,218806.5698018203
1953,164651.55537884112
1954,197108.20533341006
1955,125847.49946290179
1956,288193.56218785903
1957,158744.68393335343
1958,287103.6448756062
1959,137379.6461304059
1960,119399.33301653746
1961,116501.04441090081
1962,101294.18048437024
1963,108884.57913701271
1964,104661.12355815848
1965,149906.7976376379
1966,163698.50397352644
1967,277594.17728780664
1968,425462.49044492975
1969,402305.534622753
1970,448073.52225033194
1971,451003.0121564812
1972,387512.2053844328
1973,263958.03200876835
1974,323960.4107714668
1975,432645.6804445236
1976,266995.7899482146
1977,362231.97309507325
1978,382561.8254367158
1979,338897.538867958
1980,188268.20413930653
1981,342252.96579119476
1982,226978.72583392553
1983,212753.31986622477
1984,175660.8818139587
1985,212163.59217591476
1986,216259.69252142205
1987,184692.27614466392
1988,172449.38116634768
1989,190529.9743104294
1990,215684.31390997834
1991,228827.8106108873
1992,209190.45521516592
1993,171078.98740474196
1994,246370.468275093
1995,185319.1119781577
1996,246339.86383027228
1997,322223.1456767453
1998,346404.2327332894
1999,267594.8826130059
2000,309919.63913647796
2001,255723.98496314013
2002,233917.59819702897
2003,249058.3037391883
2004,230819.46819801768
2005,234207.078439967
2006,229708.48847712367
2007,249366.9509561721
2008,207638.90536962214
2009,184480.4996869515
2010,193847.7913278317
2011,140138.0885567917
2012,180153.6787794269
2013,181721.73466558734
2014,183129.06296678932
2015,207943.40422518094
2016,186889.56691798553
2017,198202.5656918724
2018,123242.97527191996
2019,130675.58203708637
2020,113301.49408214894
2021,118217.79007448278
2022,181976.46688122943
2023,130135.13117383364
2024,224291.53618386583
2025,362928.5090396859
2026,176975.22215805622
2027,147360.1417416195
2028,158523.21467718505
2029,166996.37834634518
2030,274078.86024477216
2031,261374.32216944292
2032,271594.612290526
2033,270575.4605721406
2034,166672.83157567465
2035,206551.1882277313
2036,195042.7562591513
2037,201803.71885122822
2038,311951.6279196741
2039,234514.35081072373
2040,363909.4419464202
2041,271310.15442478063
2042,198656.41826417285
2043,171647.6618901422
2044,170831.03371991095
2045,214125.27143774246
2046,142797.53955070797
2047,144457.36189404817
2048,135838.1389245778
2049,138258.6527448688
2050,189185.19859847188
2051,113165.81801500592
2052,133075.24684605558
2053,149826.14601737336
2054,81197.97016811154
2055,165017.31139435363
2056,134334.7664741672
2057,123041.52303784901
2058,223466.04709023138
2059,130191.63907021495
2060,168741.91542726438
2061,185549.6266172252
2062,134331.78809605175
2063,116159.77244396106
2064,135284.03038586676
2065,129108.3629457344
2066,174192.56314920928
2067,117783.30918290968
2068,153727.44841401736
2069,86686.8227669948
2070,110406.35488307675
2071,91174.30677239956
2072,104599.89888868284
2073,143575.9782378594
2074,184986.00069177878
2075,148521.71558271814
2076,126819.61430642585
2077,151556.14279431396
2078,133351.66080310915
2079,132249.17421947292
2080,118166.26717640096
2081,124858.20290833479
2082,127894.85178272583
2083,142517.47014294352
2084,113154.46073624464
2085,120249.10459934994
2086,119062.30426557163
2087,118211.33910470453
2088,101373.39572623167
2089,72378.64299586612
2090,130565.81202916203
2091,118480.08898686036
2092,127044.19338436809
2093,115551.18587424522
2094,142132.80408322992
2095,149867.45184295563
2096,75125.23038748793
2097,93853.16145724236
2098,143493.42046661166
2099,65455.2302797811
2100,92884.44419080447
2101,123079.34918551287
2102,135061.25756671006
2103,102088.54596783694
2104,127944.868142181
2105,117257.63291626802
2106,69279.81964499009
2107,250166.78364842565
2108,115414.6494223078
2109,115133.54694908662
2110,131339.67753959948
2111,140686.9577800477
2112,132080.45857590015
2113,113054.94307824955
2114,105394.92142277297
2115,155767.04750565093
2116,126362.33692552402
