Id,SalePrice
1461,111509.35380542165
1462,165700.96882598766
1463,191702.1635575547
1464,215920.46459994634
1465,200604.820264189
1466,183575.39851234088
1467,195401.78294204423
1468,182895.7934705877
1469,195343.0425181593
1470,114902.4583352275
1471,230604.78000808836
1472,112001.07285623808
1473,106117.58907503553
1474,168714.22458324753
1475,119643.58823842113
1476,340368.3571892453
1477,240307.5237517891
1478,310427.4811944847
1479,298787.2987083617
1480,416984.7951203545
1481,294875.3906200402
1482,233053.79439525717
1483,188972.56284004645
1484,185983.32921092585
1485,212191.22082235586
1486,220501.5500561901
1487,288534.7301778223
1488,247906.43017785926
1489,185945.7313337284
1490,239974.57870208097
1491,202029.86396160393
1492,87780.06193778853
1493,215731.45507945865
1494,277169.68910069723
1495,267557.9287540191
1496,251955.7233690221
1497,183038.24782676305
1498,175369.20870000432
1499,173531.65719709112
1500,172493.02491842763
1501,204130.64305416492
1502,173288.2538309763
1503,276354.2555445182
1504,241300.09783399347
1505,232832.7214868066
1506,191651.9566645313
1507,242056.37209208056
1508,208338.1945839133
1509,154107.58016532363
1510,140661.47738112108
1511,148665.11102679372
1512,180253.4301812652
1513,149051.5813030366
1514,165873.51741034607
1515,215425.46280793057
1516,164822.26977973914
1517,182352.98852309585
1518,144777.93333324196
1519,234039.0543362332
1520,125807.11056812548
1521,131798.24304140388
1522,189475.79626473173
1523,87578.82658818475
1524,117737.59857156326
1525,101955.27469102191
1526,99832.25948310236
1527,98839.8320528238
1528,134924.1064519115
1529,141891.8783102117
1530,188996.41032182556
1531,154964.077551894
1532,103499.75234751409
1533,143442.82968584634
1534,137952.9996256475
1535,170042.92563222395
1536,98921.75399211852
1537,88245.33969386833
1538,165181.20543227746
1539,222096.23637426135
1540,135605.48185976618
1541,159665.2592880418
1542,139044.53297167577
1543,201420.00883923375
1544,77602.14949654209
1545,101815.187593273
1546,149774.94799036847
1547,150179.00945180596
1548,121456.40824555111
1549,120977.68997723026
1550,139596.7195073555
1551,140580.75756490443
1552,146304.24709566985
1553,145489.5215716064
1554,114341.05746639354
1555,188032.98227969484
1556,87724.8447114923
1557,105809.16416611153
1558,118190.58870544915
1559,81857.75542937216
1560,156814.68486882228
1561,142053.49666816893
1562,126068.86811426737
1563,109317.37887761707
1564,174036.784467122
1565,153447.5570585474
1566,231969.80821575204
1567,84331.17944721298
1568,243050.60128493368
1569,153530.56047800032
1570,148184.708918366
1571,126735.91997969497
1572,136772.22323273402
1573,232000.75208372038
1574,128841.07322747658
1575,220543.18625867838
1576,269402.7577069018
1577,192178.60744229087
1578,155474.62439822027
1579,138206.9437373632
1580,209081.4083479927
1581,158097.5524051149
1582,113324.56938025526
1583,296738.00441278337
1584,233132.5243663658
1585,161834.74815376016
1586,43771.78328371301
1587,112834.07861095591
1588,147062.02547196147
1589,112133.90821646343
1590,142046.8657548507
1591,74164.03755289345
1592,154830.50870420318
1593,120122.98263082527
1594,111374.39794873632
1595,114897.089828036
1596,221903.27441707975
1597,196513.80772104062
1598,197153.17563956592
1599,195053.5594717635
1600,194709.06831907993
1601,42309.614927483926
1602,112695.45266735592
1603,95544.90145388796
1604,265854.3382628766
1605,244523.89893350948
1606,191877.82346106382
1607,192737.44918775524
1608,226356.2243191216
1609,186656.5133282874
1610,149599.83389451378
1611,137734.63343852368
1612,188505.87623919075
1613,187022.6362127104
1614,140696.61597320432
1615,89066.3146793159
1616,69386.1347477127
1617,87295.21310445305
1618,120282.4005041915
1619,137956.93903957412
1620,186296.24554104754
1621,137500.72748859294
1622,142155.65912402695
1623,249989.2460005899
1624,239600.61449725073
1625,126544.99138670819
1626,189645.71435285886
1627,208923.23298813542
1628,278681.35708953027
1629,186024.84037820247
1630,316854.7907600659
1631,200769.66602827425
1632,226749.05400125522
1633,192943.75133047102
1634,194034.4154291395
1635,191577.76966826816
1636,170753.7118890828
1637,195074.36899622038
1638,217065.71036186488
1639,188701.77756855768
1640,252992.46082360865
1641,194275.5181619267
1642,248917.12551849295
1643,224993.03833322
1644,236226.1930890337
1645,214931.51123301042
1646,174721.1197843749
1647,174490.54005214787
1648,127941.96005033111
1649,147219.28789287858
1650,113758.46014288961
1651,122028.12106463761
1652,111661.49841816144
1653,107647.29362004291
1654,166758.99276765247
1655,166679.80238107374
1656,161294.42013395732
1657,165317.44895299274
1658,173117.59240462136
1659,122861.61620594432
1660,170815.46302753052
1661,392200.7839893082
1662,330197.1437791437
1663,345989.638795139
1664,407314.6147476564
1665,314135.78494902235
1666,310118.6090036607
1667,333238.8416511606
1668,333724.0500880797
1669,300917.61608960584
1670,337337.50082381326
1671,277727.42032855365
1672,379577.2514349486
1673,283431.06319991156
1674,257850.96332866058
1675,230040.9367023643
1676,222735.58015709574
1677,235807.06466775943
1678,415597.16106977296
1679,346981.7139132236
1680,325141.9894646511
1681,286555.2383252721
1682,294465.3025352528
1683,208355.86568755747
1684,208150.54159181498
1685,201981.79419912808
1686,201636.78080755565
1687,199914.8490017001
1688,222609.05968544708
1689,221403.2612153313
1690,223981.44292179693
1691,208903.89230368534
1692,271015.04183766025
1693,190153.17045409404
1694,193537.58667661756
1695,174322.52319685422
1696,271726.9242814402
1697,177968.0125203259
1698,298753.02325897675
1699,298425.90101831476
1700,247586.7678663275
1701,265724.19747357053
1702,246035.1201465488
1703,258577.73006456206
1704,271022.2165631156
1705,260445.831788483
1706,375856.4220978662
1707,216879.3326753901
1708,202175.83333157032
1709,265300.88509227935
1710,233282.71949184046
1711,272318.9034916271
1712,255255.78956795833
1713,275069.5666019236
1714,219816.93250059255
1715,204277.25937425368
1716,186953.38665141808
1717,182913.51784275792
1718,131776.27233458488
1719,207920.26207992842
1720,244216.0890748232
1721,181872.65797478388
1722,126635.5987448357
1723,167524.85093950943
1724,212433.66830679408
1725,237970.7586454102
1726,187865.71903019134
1727,168927.05664718442
1728,188520.47673288675
1729,163340.81884483027
1730,151204.6477487032
1731,113505.98235200674
1732,133768.4773337841
1733,112835.65136143556
1734,119886.42350152537
1735,147693.13704658166
1736,103940.9061525308
1737,302953.0384688054
1738,242351.1899724605
1739,264393.4478216238
1740,238365.34071461094
1741,220201.8790862446
1742,184493.7017240174
1743,189033.24752097647
1744,312498.97064035246
1745,201054.81741334876
1746,212060.82497101062
1747,220939.5967743155
1748,217382.05653675762
1749,180128.7252692178
1750,132611.0382279401
1751,253300.15880427897
1752,109579.92494754685
1753,142287.15727940132
1754,208075.7682685047
1755,195644.90189682244
1756,127323.48289389227
1757,109121.53360416507
1758,163986.72883469096
1759,186312.3679083627
1760,173816.04147054307
1761,167262.9089947342
1762,178438.46116060522
1763,189059.9565318054
1764,101054.79411820523
1765,165398.07011326484
1766,186257.14731785396
1767,228574.79962695742
1768,139320.50403820307
1769,186189.0936965958
1770,158232.37122295273
1771,111600.32572222163
1772,132287.16132100974
1773,123967.35878783451
1774,174271.50207781553
1775,133126.94458907153
1776,106270.57758413817
1777,105283.90662402139
1778,138295.58988728124
1779,101548.52186975838
1780,183848.11982251296
1781,119922.38801511386
1782,70514.46553902337
1783,149554.7699245467
1784,108867.74678086687
1785,126254.75958023222
1786,149210.0583474037
1787,174727.03597210493
1788,66151.82865521402
1789,104022.6299919441
1790,62427.2252761554
1791,217023.8684587857
1792,151423.4471251319
1793,167189.81523617066
1794,158580.84495307843
1795,126387.56109575473
1796,140086.04991942196
1797,126646.38686116462
1798,105476.9310729581
1799,93721.34855962754
1800,112014.20650921599
1801,114775.11964534137
1802,139177.24917549547
1803,151875.4779133111
1804,151063.50241869103
1805,144870.76842676284
1806,126343.99725869247
1807,159672.97520219703
1808,124111.92748438982
1809,115645.55575362242
1810,142366.741043887
1811,132533.8709572702
1812,96387.08947654878
1813,114346.2676510293
1814,91040.03907773059
1815,17107.682005147653
1816,103941.5986139864
1817,131297.2461607963
1818,176491.36595452548
1819,152507.1791682167
1820,68922.22631816409
1821,120527.30181990238
1822,159166.48549455957
1823,46318.29645767901
1824,141641.36600258946
1825,147942.1420294271
1826,104893.50567758092
1827,94885.8055171417
1828,133560.5428416662
1829,135542.80953284196
1830,143581.59839885682
1831,154085.59187753295
1832,104046.43897462063
1833,144302.51213667172
1834,132471.24003559636
1835,139406.50264980632
1836,111110.36739078874
1837,88136.86642967851
1838,126998.65741792445
1839,122594.99774842872
1840,129218.88064112599
1841,137288.3720934115
1842,83641.01785983166
1843,151479.07057367556
1844,155724.6290835876
1845,138751.51246928173
1846,156495.89965931542
1847,173348.21159251453
1848,26874.66659584822
1849,89953.14605748013
1850,100246.51224288758
1851,163057.62988751195
1852,135590.3142526233
1853,142918.53130645963
1854,177766.93302829852
1855,180098.46059634694
1856,231966.1462268975
1857,147968.52631032182
1858,130875.42708018338
1859,111442.01920946827
1860,175730.54741088575
1861,110740.48225511189
1862,298663.8183329242
1863,297163.5573123622
1864,297177.7324037209
1865,329625.7059536927
1866,333888.95800589654
1867,240817.69748797518
1868,296299.58154937165
1869,222826.22454568738
1870,229873.70472245492
1871,263783.50725393073
1872,201694.72698849422
1873,231020.76038677347
1874,139130.2384929419
1875,198366.81535999535
1876,202030.1817064314
1877,219718.87363352612
1878,217224.39214893154
1879,119839.21691941825
1880,128894.71323927178
1881,244172.2295900672
1882,255014.2571505556
1883,191191.36563691418
1884,204479.99444422818
1885,241177.68381662434
1886,281221.89514929085
1887,222220.82957051863
1888,265123.77626464225
1889,192430.72921280086
1890,121059.88798443353
1891,151932.23845942217
1892,82884.7591227295
1893,133136.4729907494
1894,126680.01788781068
1895,151729.58957301686
1896,135891.808222125
1897,132996.36498124787
1898,128116.67822177097
1899,164777.28098340827
1900,141353.58197259385
1901,159059.1584920527
1902,137539.16633144772
1903,222425.70848946896
1904,132018.95215156383
1905,184292.5035234883
1906,169735.3685856175
1907,210998.73957549193
1908,121675.30324778579
1909,161720.64869130327
1910,141066.47860293183
1911,207696.70699624176
1912,287938.2089188142
1913,173167.2830962778
1914,63268.27341621832
1915,295516.25916106225
1916,40537.16640122165
1917,252503.68082858075
1918,147239.56749210285
1919,189930.77809266743
1920,160314.76748691674
1921,359732.04937631305
1922,310057.4509533496
1923,235890.97634652848
1924,252439.45723785716
1925,219868.86685394542
1926,350855.2306143448
1927,142997.73708993924
1928,181985.9209504405
1929,123128.28889995732
1930,135598.69008967112
1931,155368.83539245406
1932,137530.44462135748
1933,192169.45363350454
1934,193248.82503680163
1935,186284.84195653987
1936,192432.6702364611
1937,188669.69412274394
1938,180364.90621735435
1939,248679.7283998141
1940,191370.40419557763
1941,184975.97683140353
1942,190032.6946943309
1943,206377.12596818333
1944,313314.2845894861
1945,338286.43953829736
1946,164067.7495424914
1947,300602.870423369
1948,185121.95464189874
1949,261640.19844471393
1950,190463.17239256407
1951,270793.56365088595
1952,234793.5465473537
1953,199916.83066801977
1954,195004.02695813056
1955,132293.37206503327
1956,313427.3001967033
1957,161535.01292977162
1958,296348.5961278323
1959,151635.45956701378
1960,97476.09668559764
1961,109423.7153275198
1962,108341.20476048955
1963,126981.76441224206
1964,114669.77362047807
1965,160510.26043614646
1966,153199.81867404585
1967,273547.0844239925
1968,368832.5935565589
1969,350719.21217632625
1970,357184.44546867086
1971,393264.221874784
1972,344493.5718475607
1973,273632.73652729526
1974,317443.5227255316
1975,391588.3139435713
1976,275331.8933985651
1977,332856.88770809537
1978,315895.7712779698
1979,320776.75066790247
1980,219491.79789955207
1981,345488.65785055305
1982,234717.26710722403
1983,224758.11749657014
1984,188152.92273348558
1985,234701.27132053598
1986,234541.9474748929
