Id,SalePrice
1461,104751.38113801426
1462,161177.0382488576
1463,173596.02264313135
1464,189004.34667930903
1465,200197.37763269935
1466,168923.66154542624
1467,185267.33669191998
1468,163757.78661690588
1469,198227.74416861546
1470,104235.79607015752
1471,214484.39909849557
1472,102594.3718489573
1473,91456.13249331844
1474,168089.6377809719
1475,124608.539771562
1476,349337.71538206015
1477,242254.70604771088
1478,312213.163503797
1479,288197.5631032999
1480,428854.96971606853
1481,283611.77566710947
1482,216578.7720130967
1483,178596.59285175044
1484,174964.55441299264
1485,206874.78054880738
1486,213117.0947832496
1487,280479.2887954528
1488,229511.26216944045
1489,189261.34545864435
1490,226254.55954053602
1491,199632.20425334678
1492,85757.95584086605
1493,191867.45114602428
1494,287784.9466793848
1495,270204.7498529948
1496,248305.39099894025
1497,183578.24708284158
1498,170804.54895883217
1499,170093.75047910883
1500,158851.10009958665
1501,212655.46480217198
1502,168539.72293405447
1503,278297.7086743072
1504,237128.87888667377
1505,219691.4598371988
1506,178945.12764686148
1507,239721.2854881924
1508,197159.55092525104
1509,159174.07570063215
1510,125843.72642441092
1511,146315.12546384352
1512,168716.93739472004
1513,152775.60843843545
1514,151172.5818503771
1515,214921.5425054849
1516,165908.71472445497
1517,176213.1832294081
1518,136807.48646620795
1519,227604.38643977072
1520,115617.9365014727
1521,117166.49502936074
1522,183080.7216277139
1523,87088.82100722895
1524,129690.23620461754
1525,105345.46024178824
1526,99577.45738168858
1527,91099.99055235871
1528,144844.23207889003
1529,138240.98768520338
1530,190236.01630940265
1531,134802.51709982764
1532,98494.9933942701
1533,151554.79079325666
1534,137039.37798451056
1535,152853.06181579613
1536,91565.37073039648
1537,28602.538293844
1538,164552.46186875354
1539,235769.36728807495
1540,128361.43633726363
1541,153103.61316169694
1542,122301.21976318686
1543,206569.07927351954
1544,71407.79855801733
1545,102035.44970500912
1546,135835.85695180594
1547,134100.8133203745
1548,124820.73725461769
1549,108201.33365791183
1550,123858.33203723433
1551,131533.99009756063
1552,125843.2960189751
1553,148292.5743235465
1554,115290.98577355196
1555,161516.6466636142
1556,76831.69882041728
1557,121595.00572406696
1558,125097.4362088686
1559,72154.4771075885
1560,153521.86640899943
1561,128687.29081541955
1562,114092.32930767103
1563,103992.19425868255
1564,172000.2081424491
1565,148229.80476123735
1566,234254.51357507333
1567,81775.19009133632
1568,231561.32550716898
1569,129000.48787192676
1570,146699.67737747842
1571,114940.7592212893
1572,137349.33087378208
1573,230011.86698254163
1574,108849.87389776664
1575,212807.13270024938
1576,256816.08883967146
1577,174631.55204386573
1578,163343.36301585566
1579,140581.09186185512
1580,197538.02148637935
1581,154804.02491223774
1582,121283.98039002044
1583,285911.7455965568
1584,226061.35229702704
1585,149900.46668840773
1586,25212.802062110743
1587,111950.9581660693
1588,149618.30470227578
1589,101671.12167219975
1590,143773.52626821573
1591,72259.45156627073
1592,138084.52547880175
1593,123979.96117691611
1594,123409.5232492078
1595,106750.10875119024
1596,221943.0191420375
1597,187487.3261812355
1598,197340.20557237582
1599,195702.2402117069
1600,190612.40601260177
1601,14175.179318812123
1602,97683.7848934748
1603,91530.7867110908
1604,251482.42306741176
1605,249598.54702515557
1606,186408.195312902
1607,181371.40254988906
1608,207123.74490947727
1609,193241.44444164782
1610,142124.8948187174
1611,129438.6784254794
1612,179288.45790827088
1613,158126.17556373042
1614,124698.5012533581
1615,80852.10117493515
1616,53745.906901466136
1617,72529.33468833278
1618,111806.09197957168
1619,150098.80102232553
1620,149492.42604768946
1621,132726.91363869116
1622,139017.99120644818
1623,260837.64221962198
1624,219326.00119469315
1625,127429.43701591337
1626,175413.77546334133
1627,192202.98025060818
1628,283277.12252250954
1629,178182.71238370746
1630,325749.1494364828
1631,204029.7521395709
1632,231201.23595771697
1633,191696.80984547207
1634,182688.02013765145
1635,180182.66119207174
1636,150461.33000996296
1637,174344.97395805924
1638,208044.84620727465
1639,175400.67287237028
1640,265195.46436097915
1641,177514.48676305483
1642,243630.75861515373
1643,221042.001481596
1644,234429.96704685222
1645,204731.8402924712
