Id,SalePrice
1461,129893.5
1462,157652.84
1463,177687.86
1464,181240.0
1465,202728.11
1466,182275.05
1467,167649.78
1468,175962.45
1469,184956.54
1470,120388.7
1471,197867.11
1472,94174.0
1473,97337.0
1474,152079.08
1475,149080.75
1476,388116.94
1477,247406.93
1478,307306.02
1479,242383.35
1480,443126.22
1481,298881.98
1482,206338.56
1483,175570.0
1484,180932.85
1485,178155.51
1486,200677.35
1487,326356.35
1488,236245.86
1489,212419.07
1490,196109.64
1491,193279.7
1492,98091.99
1493,180191.49
1494,285732.72
1495,300647.75
1496,229097.8
1497,198150.55
1498,153196.04
1499,152429.49
1500,153384.42
1501,172231.75
1502,171203.17
1503,287979.81
1504,224434.33
1505,212321.83
1506,180857.24
1507,218481.33
1508,198803.5
1509,164882.84
1510,152823.34
1511,150536.14
1512,170013.4
1513,148180.85
1514,159487.14
1515,180459.54
1516,160699.22
1517,154719.82
1518,130156.72
1519,222766.77
1520,139787.59
1521,145118.34
1522,160650.58
1523,117082.92
1524,125547.25
1525,123142.88
1526,128061.67
1527,105767.8
1528,126649.5
1529,143985.39
1530,166385.22
1531,124784.04
1532,110275.5
1533,148060.4
1534,116374.84
1535,156917.74
1536,115504.43
1537,75759.38
1538,182586.12
1539,241955.78
1540,111214.07
1541,150759.34
1542,144562.28
1543,220098.09
1544,81864.65
1545,109931.4
1546,123420.2
1547,143264.68
1548,136102.34
1549,114465.83
1550,144444.86
1551,119131.05
1552,148939.62
1553,146562.41
1554,117572.69
1555,165972.55
1556,94340.04
1557,127363.18
1558,93427.5
1559,114153.32
1560,151605.08
1561,152530.91
1562,132243.83
1563,125847.83
1564,165451.57
1565,155994.9
1566,206458.9
1567,76341.5
1568,219631.36
1569,143288.78
1570,130971.5
1571,131390.66
1572,150323.75
1573,242007.77
1574,116457.59
1575,205870.58
1576,209073.2
1577,207405.54
1578,155756.24
1579,144651.3
1580,190258.3
1581,142684.5
1582,130220.0
1583,329961.2
1584,237795.85
1585,140886.33
1586,73793.11
1587,105205.5
1588,156162.64
1589,107101.96
1590,136971.5
1591,107468.89
1592,130259.65
1593,118636.42
1594,138571.26
1595,120117.9
1596,240328.7
1597,166358.43
1598,188134.41
1599,210374.0
1600,198288.47
1601,82934.55
1602,117260.48
1603,92469.83
1604,285997.22
1605,243121.7
1606,168973.08
1607,162766.6
1608,210319.32
1609,199858.59
1610,157305.62
1611,151209.14
1612,164803.3
1613,166418.94
1614,121892.0
1615,90482.0
1616,84876.58
1617,90407.0
1618,130648.93
1619,132338.83
1620,153802.14
1621,135600.16
1622,154642.17
1623,292609.38
1624,211650.37
1625,131135.58
1626,172013.08
1627,188443.5
1628,278083.63
1629,176327.36
1630,342635.84
1631,219695.24
1632,246640.91
1633,171075.49
1634,181789.32
1635,176910.28
1636,159697.0
1637,178216.29
1638,210259.75
1639,181737.0
1640,252369.85
1641,185790.0
1642,219130.68
1643,220511.78
1644,218253.06
1645,183373.74
1646,155094.0
1647,163496.2
1648,142818.73
1649,140051.34
1650,120478.0
1651,124591.83
1652,94645.0
1653,98111.83
1654,152627.01
1655,159974.64
1656,153405.58
1657,151432.61
1658,152713.98
1659,148880.64
1660,147708.16
1661,421506.19
1662,388276.57
1663,377146.93
1664,427770.76
1665,316991.91
1666,334237.99
1667,342473.9
1668,331859.38
1669,305130.77
1670,335522.56
1671,264850.74
1672,463788.22
1673,301281.85
1674,244633.2
1675,187127.33
1676,190803.11
1677,214216.08
1678,439846.55
1679,368606.63
1680,326803.23
1681,271797.73
1682,301752.54
1683,187175.86
1684,170835.21
1685,172370.34
1686,167792.47
1687,168619.07
1688,189005.5
1689,188882.25
1690,184217.38
1691,176096.65
1692,258013.85
1693,171988.91
1694,185401.85
1695,172201.47
1696,268023.61
1697,174781.21
1698,339221.29
1699,319071.25
1700,233654.55
1701,260248.64
1702,249571.35
1703,251272.97
1704,300859.94
1705,230043.36
1706,433599.66
1707,221353.69
1708,217910.8
1709,287506.79
1710,223739.56
1711,260685.14
1712,236080.68
1713,251293.67
1714,221293.59
1715,199215.15
1716,176983.72
1717,167353.17
1718,140559.39
1719,203432.1
1720,249087.68
1721,166689.12
1722,136608.15
1723,154181.27
1724,211049.88
1725,232400.6
1726,186989.9
1727,170068.14
1728,187620.7
1729,162720.24
1730,167692.42
1731,124025.0
1732,133658.0
1733,131808.1
1734,133624.09
1735,133267.0
1736,120670.5
1737,353621.08
1738,218256.91
1739,275574.21
1740,190227.93
1741,185115.16
1742,173248.08
1743,173534.22
1744,321410.74
1745,242104.26
1746,279779.0
1747,213929.92
1748,208318.5
1749,158562.14
1750,151740.18
1751,223450.1
1752,126751.0
1753,138102.13
1754,219345.78
1755,166169.68
1756,121766.5
1757,124356.66
1758,145616.83
1759,164225.64
1760,160149.82
1761,151463.56
1762,169521.24
1763,164358.59
1764,119395.57
1765,166078.75
1766,176774.3
1767,201037.7
1768,140829.84
1769,171716.95
1770,138467.5
1771,138173.59
1772,138645.0
1773,140064.05
1774,133361.35
1775,134384.09
1776,122860.59
1777,119728.1
1778,130424.5
1779,113573.01
1780,178937.45
1781,135113.09
1782,100392.01
1783,130554.12
1784,95390.32
1785,118002.77
1786,149390.41
1787,162767.5
1788,60795.3
1789,96204.38
1790,88550.19
1791,177942.56
1792,153473.64
1793,138159.86
1794,143746.13
1795,138987.18
1796,126071.26
1797,113448.24
1798,124575.34
1799,118201.83
1800,126902.16
1801,130099.03
1802,149531.43
1803,147600.83
1804,140845.73
1805,136702.09
1806,115800.58
1807,145328.6
1808,116981.9
1809,129514.88
1810,149182.2
1811,118434.37
1812,116788.43
1813,126146.75
1814,101420.04
1815,65916.66
1816,107732.5
1817,117966.09
1818,136009.04
1819,121777.99
1820,82356.82
1821,124052.34
1822,150690.85
1823,59471.01
1824,134327.63
1825,139981.84
1826,107539.0
1827,106818.89
1828,136042.73
1829,114042.36
1830,140421.85
1831,167054.5
1832,113615.0
1833,148577.0
1834,133520.38
1835,181308.57
1836,125953.5
1837,101575.23
1838,139157.98
1839,86088.22
1840,166605.84
1841,153436.4
1842,91552.44
1843,143402.84
1844,136236.3
1845,144825.45
1846,151243.84
1847,148435.31
1848,64855.11
1849,119192.42
1850,131949.4
1851,153731.28
1852,127812.78
1853,136558.25
1854,173183.11
1855,145328.65
1856,219298.62
1857,165427.78
1858,140752.94
1859,122346.62
1860,149912.97
1861,121664.73
1862,274438.67
1863,273938.57
1864,273938.57
1865,335531.65
1866,327337.62
1867,240984.71
1868,314776.49
1869,195770.31
1870,240542.25
1871,250722.35
1872,171049.88
1873,224714.52
1874,140963.07
1875,202152.26
1876,189577.0
1877,207420.08
1878,207600.8
1879,136163.83
1880,137935.16
1881,234544.6
1882,256585.14
1883,197035.65
1884,216907.27
1885,254324.04
1886,305540.28
1887,198756.19
1888,276356.35
1889,165267.91
1890,131870.89
1891,143482.16
1892,111538.04
1893,137474.59
1894,127293.55
1895,147872.5
1896,124241.49
1897,118254.19
1898,109869.04
1899,133612.76
1900,147465.54
1901,164097.7
1902,136745.7
1903,224554.88
1904,137285.64
1905,181393.8
1906,155334.22
1907,198082.9
1908,116478.7
1909,133718.32
1910,125467.87
1911,193202.22
1912,263284.01
1913,145177.88
1914,64411.62
1915,338533.82
1916,70053.58
1917,251421.42
1918,139934.0
1919,159219.56
1920,143772.25
1921,418210.82
1922,331381.28
1923,202994.85
1924,239354.93
1925,221040.87
1926,373476.47
1927,140829.09
1928,159787.32
1929,127416.82
1930,125536.53
1931,140158.83
1932,136628.16
1933,167190.79
1934,181816.85
1935,176021.21
1936,190598.5
1937,182815.25
1938,166576.66
1939,245741.19
1940,201500.12
1941,175009.85
1942,188730.85
1943,198172.8
1944,315486.22
1945,360639.98
1946,163402.8
1947,315816.39
1948,172537.49
1949,251605.17
1950,177175.4
1951,268185.11
1952,248612.11
1953,165330.96
1954,199299.0
1955,132156.83
1956,279499.75
1957,160267.15
1958,308321.07
1959,135317.51
1960,114969.5
1961,117310.46
1962,95151.0
1963,106549.0
1964,113774.47
1965,156813.33
1966,158243.94
1967,292163.21
1968,379354.33
1969,373021.48
1970,413397.1
1971,422926.97
1972,360819.69
1973,261940.73
1974,306049.67
1975,433688.53
1976,269680.04
1977,349098.98
1978,342894.37
1979,346000.73
1980,194838.91
1981,348490.89
1982,226791.1
1983,218927.21
1984,169299.25
1985,203801.63
1986,207390.06
1987,191653.17
1988,177363.62
1989,188157.64
1990,218539.75
1991,218669.69
1992,213176.98
1993,174634.23
1994,247595.27
1995,183113.75
1996,246768.17
1997,320550.12
1998,344821.56
1999,245862.13
2000,301396.08
2001,263713.0
2002,234098.89
2003,245811.74
2004,258392.27
2005,221493.67
2006,219476.29
2007,240114.9
2008,210506.79
2009,192476.4
2010,193370.59
2011,149767.16
2012,179069.63
2013,180522.85
2014,185089.32
2015,195941.7
2016,194357.5
2017,205777.25
2018,124803.59
2019,136576.0
2020,119367.33
2021,120450.14
2022,176483.59
2023,150571.23
2024,219286.44
2025,355893.92
2026,184737.56
2027,150380.69
2028,153886.11
2029,172523.17
2030,290054.23
2031,264818.59
2032,281090.11
2033,276550.33
2034,163509.72
2035,202555.15
2036,187567.25
2037,190692.18
2038,329557.31
2039,207327.84
2040,391473.09
2041,280876.49
2042,205172.16
2043,170654.59
2044,172911.5
2045,240070.69
2046,136202.36
2047,151551.16
2048,136488.6
2049,133188.85
2050,176664.0
2051,107947.5
2052,137689.44
2053,144440.25
2054,86912.71
2055,154858.8
2056,127488.29
2057,130616.0
2058,221963.1
2059,127211.61
2060,165829.84
2061,173728.58
2062,139404.84
2063,115399.58
2064,137052.76
2065,127184.5
2066,172731.04
2067,133632.55
2068,135097.6
2069,85343.82
2070,112921.58
2071,98862.21
2072,137079.23
2073,135821.42
2074,184537.2
2075,147560.75
2076,123514.26
2077,147980.59
2078,131479.02
2079,132414.66
2080,113599.89
2081,125631.5
2082,130738.42
2083,144533.39
2084,113073.84
2085,134607.39
2086,114645.8
2087,123576.38
2088,109123.94
2089,95531.0
2090,135503.23
2091,129069.09
2092,132819.12
2093,139096.6
2094,138816.29
2095,148433.0
2096,91869.43
2097,100082.04
2098,147930.44
2099,61559.2
2100,115043.72
2101,121097.01
2102,149715.18
2103,106368.58
2104,132868.14
2105,131663.68
2106,80456.22
2107,255495.93
2108,115624.9
2109,110874.58
2110,126684.36
2111,157331.8
2112,139207.86
2113,117726.05
2114,112295.57
2115,151765.68
2116,113847.9
2117,142791.93
2118,123203.21
2119,106755.3
2120,118412.0
2121,93283.29
2122,105861.29
2123,89796.0
2124,185207.9
2125,133328.85
2126,161569.67
2127,154006.03
2128,128817.46
2129,104793.01
2130,145485.32
2131,155058.0
2132,114858.86
2133,117173.05
2134,118849.08
2135,106116.79
2136,81419.65
2137,117194.26
2138,138449.77
2139,153579.33
2140,138662.0
2141,138370.48
2142,139774.15
2143,142924.52
2144,120341.82
2145,136500.0
2146,155250.25
2147,157517.58
2148,127534.51
2149,139709.5
2150,237527.32
2151,140398.3
2152,167177.4
2153,157561.0
2154,109174.5
2155,129017.54
2156,220610.27
2157,240766.26
2158,235318.7
2159,215161.14
2160,173188.37
2161,247606.88
2162,434147.23
2163,341331.99
2164,242869.74
2165,175494.7
2166,145552.0
2167,205598.44
2168,209452.5
2169,190723.8
2170,216372.48
2171,148199.26
2172,135307.56
2173,161520.54
2174,243408.73
2175,314567.59
2176,325543.6
2177,257177.78
2178,216325.58
2179,145861.66
2180,179316.64
2181,190518.52
2182,228028.74
2183,191722.76
2184,137204.48
2185,134775.33
2186,145129.17
2187,152490.0
2188,162293.17
2189,192529.22
2190,81616.0
2191,87609.04
2192,91034.04
2193,97837.43
2194,102667.64
2195,113128.54
2196,107860.82
2197,113435.83
2198,158150.81
2199,167939.74
